freq,word,a1,a2,a3,a4,b1,b2,b3,b4,p1,p2,p3,p4,q1,q2,q3,q4
1690,歌仔戲,ek,y3,vu4,,ek,y93,vu4,,ㄍㄜ,ㄗˇ,ㄒㄧˋ,,ㄍㄜ,ㄗㄞˇ,ㄒㄧˋ,
